,FRAME        , VOLUME (A^3) , SURF. A. (A^2),Time
1215,1215,157.125,75.5,0.06070000000000071
1217,1217,134.625,74.0,0.060800000000000715
1219,1219,132.0,83.75,0.06090000000000072
1221,1221,118.875,65.5,0.06100000000000072
1223,1223,78.5,54.0,0.06110000000000072
1225,1225,60.0,43.125,0.061200000000000726
1227,1227,54.0,49.625,0.06130000000000073
1229,1229,78.75,60.625,0.06140000000000073
1231,1231,89.75,67.75,0.061500000000000735
1233,1233,56.375,45.0,0.06160000000000074
1235,1235,39.75,39.5,0.06170000000000074
1237,1237,72.25,54.125,0.06180000000000074
1239,1239,66.0,54.875,0.061900000000000746
1241,1241,72.625,63.125,0.06200000000000075
1243,1243,42.125,48.0,0.06210000000000075
1245,1245,49.625,47.125,0.062200000000000755
1247,1247,137.75,96.0,0.06230000000000076
1249,1249,88.0,47.25,0.06240000000000076
1251,1251,85.625,54.25,0.06250000000000076
1253,1253,89.0,62.625,0.06260000000000077
1255,1255,86.25,57.0,0.06270000000000077
1257,1257,75.5,59.375,0.06280000000000077
1259,1259,72.5,51.5,0.06290000000000077
1261,1261,66.75,57.0,0.06300000000000078
1263,1263,62.5,57.625,0.06310000000000078
1265,1265,64.375,53.125,0.06320000000000078
1267,1267,52.0,42.0,0.06330000000000079
1269,1269,83.875,59.375,0.06340000000000079
1271,1271,114.625,55.0,0.06350000000000079
1273,1273,74.125,50.0,0.0636000000000008
1275,1275,140.625,70.0,0.0637000000000008
1277,1277,113.5,59.375,0.0638000000000008
1279,1279,156.625,80.625,0.0639000000000008
1281,1281,117.875,52.875,0.0640000000000008
1283,1283,148.125,66.5,0.06410000000000081
1285,1285,169.375,68.125,0.06420000000000081
1287,1287,196.125,75.0,0.06430000000000081
1289,1289,142.125,70.25,0.06440000000000082
1291,1291,126.25,69.25,0.06450000000000082
1293,1293,102.0,65.5,0.06460000000000082
1295,1295,87.0,57.375,0.06470000000000083
